GBM,fit_time,score_time,test_R2,test_RMSE,test_MAE,test_MAPE,test_Bias%,test_WAPE%,test_Pearson-R
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0))",0.3326712131500244,0.011003351211547852,0.6418600980080621,-716.2192812495971,-506.9323410926853,-0.09860426198253677,0.00467383307588347,-0.10123603681882701,0.6681729325751921
"(('regressor num_leaves', 4), ('regressor reg_alpha', 10), ('regressor reg_lambda', 2))",0.19463810920715333,0.012000608444213866,0.6419766729090185,-716.6947255078296,-508.52521450206893,-0.09888062607315493,0.004762804741763847,-0.1015847577937109,0.665595845810455
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 2))",0.19183506965637206,0.011600542068481445,0.6421828565797812,-716.2427605626903,-508.74069515466783,-0.09898839368637871,0.0050269099664416355,-0.10162978756491962,0.6662544755631699
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 0.5))",0.19424161911010743,0.01110386848449707,0.6424720946439584,-715.3104994189505,-505.7323904813934,-0.09840078827422914,0.0037762385572927782,-0.10098370941021666,0.6681869967325392
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 0.5))",0.23805088996887208,0.011801671981811524,0.6424738483322836,-715.3073067555126,-505.73107538122287,-0.09840058687820454,0.0037762614405573484,-0.10098344660730221,0.668191187095319
"(('regressor num_leaves', 32), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.40299220085144044,0.01110234260559082,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 512), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3501733779907227,0.010903739929199218,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 256), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3404877185821533,0.011200571060180664,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 128), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3971086502075195,0.011800193786621093,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 64), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.330975341796875,0.011399078369140624,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 8), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3386814117431641,0.010600471496582031,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 16), ('regressor reg_alpha', 2), ('regressor reg_lambda', 1))",0.3673865795135498,0.011401510238647461,0.6426311217287498,-715.47658419369,-511.53258497088734,-0.09955526816590307,0.006207228217348393,-0.1021663960078627,0.6701305656478072
"(('regressor num_leaves', 512), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.34227719306945803,0.010400819778442382,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 32), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.40659055709838865,0.012001228332519532,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 8), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.32766900062561033,0.011400794982910157,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 128), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.34418554306030275,0.011808538436889648,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 16), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.32986841201782224,0.011800146102905274,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 256), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.3405799865722656,0.011201715469360352,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 64), ('regressor reg_alpha', 1), ('regressor reg_lambda', 1))",0.32846817970275877,0.011205577850341797,0.6426320768517595,-715.4738853663632,-511.53266270778266,-0.09955536913594168,0.0062076584798208085,-0.10216639486860848,0.6701346596768764
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.3250746250152588,0.01160731315612793,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 128), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.3995087146759033,0.011505651473999023,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.33837552070617677,0.011199617385864257,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.3156670093536377,0.011302900314331055,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.35688366889953616,0.010903644561767577,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.35637407302856444,0.012002944946289062,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 1))",0.35868020057678224,0.01150360107421875,0.6428355435348684,-715.2965710428332,-512.9752593054089,-0.09992152028449215,0.006257331292618689,-0.10244460879480848,0.6703638342686152
"(('regressor num_leaves', 32), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.37608914375305175,0.014506053924560548,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 512), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.34746789932250977,0.012304973602294923,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 16), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3370785713195801,0.011902332305908203,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 256), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.34388346672058107,0.011902093887329102,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 64), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.34857902526855467,0.011102771759033203,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 8), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.3263733386993408,0.011199665069580079,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 128), ('regressor reg_alpha', 3), ('regressor reg_lambda', 1))",0.40790643692016604,0.010400056838989258,0.6428367422440548,-715.2936351206803,-512.9758939283795,-0.09992177050936626,0.0062575702196674314,-0.10244472043325965,0.6703680723988426
"(('regressor num_leaves', 32), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.32757110595703126,0.011702346801757812,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 512), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.3654760837554932,0.011105823516845702,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 64), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.34928030967712403,0.011600589752197266,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 256), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.3483890056610107,0.011502504348754883,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 128), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.4266207218170166,0.011998558044433593,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 8), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.33107767105102537,0.010599136352539062,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 16), ('regressor reg_alpha', 5), ('regressor reg_lambda', 1))",0.33067097663879397,0.012206411361694336,0.6430578396479629,-715.0896777066121,-512.5749539920893,-0.09978111250363235,0.00587399285878418,-0.10236042646346374,0.6711507906845451
"(('regressor num_leaves', 4), ('regressor reg_alpha', 2), ('regressor reg_lambda', 4))",0.20284929275512695,0.011500978469848632,0.6431184875853331,-716.4191286040921,-513.328200013405,-0.09986269690191411,0.004933231266342793,-0.1025304746074849,0.6665210981290366
"(('regressor num_leaves', 4), ('regressor reg_alpha', 1), ('regressor reg_lambda', 4))",0.21404600143432617,0.011201238632202149,0.6431210324553737,-716.415708738755,-513.3285252129339,-0.09986276473486988,0.004933066072672051,-0.10253052682563721,0.6665245657295367
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.5), ('regressor reg_lambda', 4))",0.1946380615234375,0.011600780487060546,0.6431223033308303,-716.4140001828055,-513.3286878761459,-0.09986279865739203,0.004932983394365797,-0.10253055294608279,0.666526298464923
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0.1), ('regressor reg_lambda', 4))",0.19825000762939454,0.011304807662963868,0.643123319495407,-716.4126338839603,-513.3288176693256,-0.09986282573237219,0.004932917422664749,-0.1025305737749197,0.6665276844556625
"(('regressor num_leaves', 4), ('regressor reg_alpha', 0), ('regressor reg_lambda', 4))",0.20394420623779297,0.016702651977539062,0.6431235729071401,-716.4122928465831,-513.3288502799214,-0.09986283252279908,0.00493290088433857,-0.10253057901435987,0.6665280303840782
"(('regressor num_leaves', 4), ('regressor reg_alpha', 5), ('regressor reg_lambda', 4))",0.21454234123229982,0.012000513076782227,0.6432325627243971,-716.0328086976426,-513.1028213426138,-0.09974327718713309,0.005045650805584346,-0.1024784121318347,0.6663910096585288
"(('regressor num_leaves', 4), ('regressor reg_alpha', 4), ('regressor reg_lambda', 4))",0.19863696098327638,0.011904382705688476,0.643233800510435,-716.0305286006769,-513.1033542873623,-0.09974334965079264,0.0050455668545994715,-0.10247850518991368,0.66639351336817
"(('regressor num_leaves', 512), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.4220954418182373,0.01040024757385254,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 16), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.36918911933898924,0.011301851272583008,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 256), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.7520842552185059,0.016683292388916016,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 32), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.34028058052062987,0.010199689865112304,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 8), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.32316861152648924,0.012002229690551758,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 128), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.3428808689117432,0.011401939392089843,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 64), ('regressor reg_alpha', 10), ('regressor reg_lambda', 0.5))",0.33419122695922854,0.011599302291870117,0.6435148858983342,-714.3002774700714,-510.95843573760123,-0.0995183562168191,0.0034744997275145185,-0.10200928282485747,0.6695942007963748
"(('regressor num_leaves', 512), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.34418020248413084,0.011200284957885743,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
"(('regressor num_leaves', 32), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.3132716178894043,0.01180109977722168,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
"(('regressor num_leaves', 256), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.454710865020752,0.0110015869140625,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
"(('regressor num_leaves', 64), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.34828643798828124,0.010710000991821289,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
"(('regressor num_leaves', 16), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.33826823234558107,0.010503101348876952,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
"(('regressor num_leaves', 8), ('regressor reg_alpha', 4), ('regressor reg_lambda', 5))",0.3585838317871094,0.013999557495117188,0.643673898812276,-716.1140118720266,-512.0131954297894,-0.09957545855160833,0.0033100699847609964,-0.10226639760052252,0.6671513098880311
